

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
152.145  000.280  000.280: require('nvim-tree.watcher')
152.389  000.242  000.242: require('nvim-tree.explorer.node')
152.394  002.355  000.315: require('nvim-tree.git')
152.622  000.226  000.226: require('nvim-tree.explorer.watch')
153.082  000.218  000.218: require('nvim-tree.explorer.node-builders')
153.374  000.289  000.289: require('nvim-tree.explorer.sorters')
153.633  000.256  000.256: require('nvim-tree.explorer.filters')
154.384  000.462  000.462: require('nvim-tree.view')
154.388  000.753  000.291: require('nvim-tree.live-filter')
154.391  001.766  000.250: require('nvim-tree.explorer.explore')
154.673  000.281  000.281: require('nvim-tree.explorer.reload')
154.677  004.859  000.230: require('nvim-tree.explorer')
154.679  005.926  000.225: require('nvim-tree.core')
155.056  000.376  000.376: require('nvim-tree.diagnostics')
155.443  000.191  000.191: require('nvim-tree.modified')
155.446  000.387  000.196: require('nvim-tree.renderer.components.modified')
155.690  000.243  000.243: require('nvim-tree.renderer.components.padding')
155.909  000.216  000.216: require('nvim-tree.renderer.components.icons')
156.145  000.234  000.234: require('nvim-tree.renderer.components.full-name')
156.367  000.220  000.220: require('nvim-tree.renderer.help')
156.637  000.267  000.267: require('nvim-tree.renderer.components.git')
157.011  000.372  000.372: require('nvim-tree.renderer.builder')
157.233  000.219  000.219: require('nvim-tree.marks')
157.238  008.758  000.298: require('nvim-tree.renderer')
157.445  000.204  000.204: require('nvim-tree.actions.tree-modifiers.collapse-all')
157.627  000.179  000.179: require('nvim-tree.actions.root.dir-up')
157.848  000.218  000.218: require('nvim-tree.actions.root.change-dir')
158.057  000.207  000.207: require('nvim-tree.actions.reloaders.reloaders')
158.305  000.214  000.214: require('nvim-tree.actions.finders.find-file')
158.307  010.148  000.368: require('nvim-tree.lib')
158.543  000.235  000.235: require('nvim-tree.colors')
158.756  000.210  000.210: require('nvim-tree.legacy')
159.658  000.202  000.202: require('nvim-tree.actions.tree.open')
159.857  000.197  000.197: require('nvim-tree.actions.tree.toggle')
160.058  000.197  000.197: require('nvim-tree.actions.tree.find-file')
160.301  000.240  000.240: require('nvim-tree.actions.finders.search-node')
160.542  000.238  000.238: require('nvim-tree.actions.tree-modifiers.expand-all')
160.731  000.186  000.186: require('nvim-tree.actions.tree-modifiers.toggles')
160.964  000.230  000.230: require('nvim-tree.actions.fs.create-file')
161.208  000.241  000.241: require('nvim-tree.actions.fs.remove-file')
161.453  000.242  000.242: require('nvim-tree.actions.fs.trash')
161.681  000.226  000.226: require('nvim-tree.actions.fs.rename-file')
162.011  000.326  000.326: require('nvim-tree.actions.fs.copy-paste')
162.234  000.217  000.217: require('nvim-tree.actions.node.file-popup')
162.415  000.179  000.179: require('nvim-tree.actions.node.run-command')
162.625  000.208  000.208: require('nvim-tree.actions.node.system-open')
162.825  000.197  000.197: require('nvim-tree.actions.moves.sibling')
163.019  000.191  000.191: require('nvim-tree.actions.moves.parent')
163.217  000.195  000.195: require('nvim-tree.actions.moves.item')
163.422  000.200  000.200: require('nvim-tree.marks.bulk-move')
163.967  000.332  000.332: require('nvim-tree.actions.node.open-file')
163.971  000.546  000.214: require('nvim-tree.marks.navigation')
164.230  000.257  000.257: require('nvim-tree.keymap')
164.233  005.061  000.346: require('nvim-tree.api')
164.240  005.481  000.420: require('nvim-tree.keymap-legacy')
164.255  016.773  000.700: require('nvim-tree')
165.474  000.195  000.195: require('nvim-tree.actions')
165.732  018.613  001.439: require('nvimTree')
167.149  000.284  000.284: require('which-key.util')
167.152  000.532  000.249: require('which-key.tree')
167.427  000.273  000.273: require('which-key.config')
167.432  001.312  000.507: require('which-key.keys')
167.437  001.588  000.276: require('which-key')
167.646  001.911  000.324: require('whichkey')
167.885  000.237  000.237: require('lspkind')
168.187  000.212  000.212: require('nest')
168.600  155.560  006.140: sourcing /Users/andrew/.config/nvim/init.lua
168.621  003.746: sourcing vimrc file(s)
168.812  000.023  000.023: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/filetype.nvim/filetype.vim
169.978  000.024  000.024: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/filetype.nvim/filetype.vim
170.233  000.011  000.011: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/filetype.vim
170.355  000.013  000.013: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/filetype.vim
170.880  000.014  000.014: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
171.128  000.123  000.123: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-git/ftdetect/git.vim
171.297  000.014  000.014: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/ftdetect/polyglot.vim
171.524  000.022  000.022: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-prisma/ftdetect/prisma.vim
181.712  012.139  011.918: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/autoload/polyglot/init.vim
181.735  012.494  000.355: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/filetype.vim
182.624  000.738  000.738: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/filetype.lua
182.724  000.014  000.014: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/filetype.vim
185.027  000.078  000.078: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/syntax/synload.vim
185.176  002.294  002.216: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/syntax/syntax.vim
187.239  000.055  000.055: sourcing /Users/andrew/.config/nvim/plugin/vimspector.vim
190.510  002.902  002.902: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/plugin/polyglot.vim
191.353  000.187  000.187: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/gzip.vim
191.452  000.016  000.016: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/health.vim
192.592  000.399  000.399: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/matchit/plugin/matchit.vim
193.744  000.028  000.028: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
193.950  002.415  001.988: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/matchit.vim
194.212  000.180  000.180: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/matchparen.vim
194.323  000.023  000.023: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/netrwPlugin.vim
194.632  000.014  000.014: sourcing /Users/andrew/.local/share/nvim/rplugin.vim
194.647  000.244  000.229: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/rplugin.vim
194.808  000.085  000.085: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/shada.vim
194.926  000.030  000.030: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/spellfile.vim
195.176  000.153  000.153: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/tarPlugin.vim
195.359  000.090  000.090: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/tohtml.vim
195.470  000.026  000.026: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/tutor.vim
195.729  000.169  000.169: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/zipPlugin.vim
201.692  000.274  000.274: require('nui.object')
203.262  000.312  000.312: require('nui.utils')
203.304  000.591  000.279: require('nui.text')
203.314  000.812  000.221: require('nui.line')
203.371  001.334  000.522: require('nui.popup.border')
203.571  000.198  000.198: require('nui.utils.buf_storage')
203.928  000.354  000.354: require('nui.utils.autocmd')
204.159  000.228  000.228: require('nui.utils.keymap')
204.461  000.300  000.300: require('nui.layout.utils')
204.499  002.804  000.389: require('nui.popup')
205.186  000.303  000.303: require('nui.split.utils')
205.206  000.704  000.402: require('nui.split')
205.459  000.251  000.251: require('nui.layout.float')
205.724  000.262  000.262: require('nui.layout.split')
205.736  004.791  000.495: require('nui.layout')
206.095  000.229  000.229: require('nui.input')
206.205  000.468  000.238: require('chatgpt.input')
206.697  000.142  000.142: require('chatgpt.config')
206.868  000.168  000.168: require('chatgpt.utils')
207.022  000.152  000.152: require('chatgpt.spinner')
207.322  000.120  000.120: require('chatgpt.common.classes')
207.432  000.107  000.107: require('chatgpt.common.input_widget')
207.437  000.413  000.185: require('chatgpt.flows.chat.session')
207.595  000.157  000.157: require('chatgpt.flows.chat.tokens')
207.600  001.377  000.346: require('chatgpt.chat')
207.745  000.143  000.143: require('chatgpt.api')
209.241  000.282  000.282: require('telescope.debounce')
209.595  000.351  000.351: require('telescope.mappings')
209.871  000.273  000.273: require('telescope.pickers.highlights')
210.096  000.223  000.223: require('telescope.pickers.window')
210.648  000.272  000.272: require('telescope.algos.linked_list')
210.651  000.553  000.281: require('telescope.entry_manager')
210.871  000.218  000.218: require('telescope.pickers.multi')
210.885  002.940  001.041: require('telescope.pickers')
210.890  003.144  000.204: require('chatgpt.prompts')
211.430  000.220  000.220: require('chatgpt.settings')
211.441  000.549  000.329: require('chatgpt.code_edits')
211.640  000.197  000.197: require('chatgpt.flows.chat.sessions')
212.298  000.115  000.115: require('chatgpt.signs')
212.307  000.297  000.182: require('chatgpt.flows.actions.base')
212.312  000.476  000.179: require('chatgpt.flows.actions.completions')
212.493  000.147  000.147: require('chatgpt.flows.actions.edits')
212.499  000.857  000.235: require('chatgpt.flows.actions')
212.702  000.201  000.201: require('chatgpt.flows.code_completions')
212.706  012.063  000.336: require('chatgpt.module')
212.708  015.555  003.493: require('chatgpt')
213.621  000.244  000.244: require('lspsaga')
213.864  000.197  000.197: require('lspsaga.highlight')
214.338  000.240  000.240: require('lspsaga.lspkind')
215.670  000.265  000.265: require('lspsaga.lightbulb')
216.454  000.359  000.359: require('lspsaga.libs')
216.460  000.758  000.399: require('lspsaga.symbolwinbar')
217.960  000.354  000.354: require('lspsaga.window')
217.968  000.787  000.433: require('lspsaga.codeaction')
217.977  001.509  000.721: require('lspsaga.diagnostic')
218.008  021.860  003.092: sourcing /Users/andrew/.config/nvim/plugin/packer_compiled.lua
218.827  000.097  000.097: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/plugin/man.lua
218.866  006.151: loading rtp plugins
221.231  000.112  000.112: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/ChatGPT.nvim/plugin/chatgpt.lua
222.419  000.271  000.271: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/codi.vim/plugin/codi.vim
223.302  000.082  000.082: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/committia.vim/plugin/committia.vim
224.335  000.131  000.131: require('dressing.patch')
224.338  000.288  000.156: require('dressing')
224.348  000.341  000.053: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/dressing.nvim/plugin/dressing.lua
225.094  000.088  000.088: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/FixCursorHold.nvim/plugin/fix_cursorhold_nvim.vim
225.543  000.074  000.074: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/git-messenger.vim/plugin/gitmessenger.vim
226.961  000.323  000.323: require('indent_blankline/utils')
226.964  000.912  000.589: require('indent_blankline')
227.231  000.161  000.161: require('indent_blankline.commands')
227.309  001.323  000.250: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
228.177  000.326  000.326: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/leap.nvim/plugin/init.lua
228.734  000.078  000.078: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/lspsaga.nvim/plugin/lspsaga.lua
229.393  000.026  000.026: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/matchit/plugin/matchit.vim
229.975  000.034  000.034: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/neoformat/plugin/neoformat.vim
232.223  001.655  001.655: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdcommenter/plugin/nerdcommenter.vim
233.041  000.175  000.175: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/autoload/nerdtree.vim
234.054  000.606  000.606: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/path.vim
234.381  000.102  000.102: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/menu_controller.vim
234.637  000.060  000.060: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/menu_item.vim
234.897  000.082  000.082: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/key_map.vim
235.310  000.182  000.182: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/bookmark.vim
235.885  000.260  000.260: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/tree_file_node.vim
236.510  000.433  000.433: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/tree_dir_node.vim
236.888  000.134  000.134: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/opener.vim
237.243  000.165  000.165: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/creator.vim
237.472  000.043  000.043: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/flag_set.vim
237.807  000.134  000.134: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/nerdtree.vim
238.226  000.212  000.212: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/ui.vim
238.495  000.030  000.030: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/event.vim
238.733  000.050  000.050: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/lib/nerdtree/notifier.vim
239.254  000.320  000.320: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/autoload/nerdtree/ui_glue.vim
242.514  000.088  000.088: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/exec_menuitem.vim
243.433  000.163  000.163: sourcing /usr/local/Cellar/neovim/0.8.3/share/nvim/runtime/autoload/provider/clipboard.vim
243.709  001.122  000.958: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/fs_menu.vim
243.831  000.045  000.045: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/nerdtree_plugin/vcs.vim
244.953  000.292  000.292: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-devicons/nerdtree_plugin/webdevicons.vim
245.688  013.107  008.573: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nerdtree/plugin/NERD_tree.vim
246.548  000.036  000.036: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-bqf/plugin/bqf.vim
247.413  000.224  000.224: require('cmp.utils.highlight')
247.753  000.705  000.481: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
248.059  000.044  000.044: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
248.691  000.192  000.192: require('nvim-gps.internal')
248.696  000.224  000.032: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-gps/plugin/nvim-gps.vim
249.373  000.218  000.218: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
250.364  000.537  000.537: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
250.692  000.050  000.050: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
251.169  000.045  000.045: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
251.694  000.031  000.031: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/rainbow/plugin/rainbow_main.vim
252.099  000.030  000.030: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/startuptime.vim/plugin/startuptime.vim
252.489  000.034  000.034: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/symbols-outline.nvim/plugin/symbols-outline.vim
253.163  000.217  000.217: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/targets.vim/plugin/targets.vim
254.487  000.337  000.337: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
255.271  000.154  000.154: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/undotree/plugin/undotree.vim
256.530  000.894  000.894: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-abolish/plugin/abolish.vim
257.416  000.508  000.508: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-addon-local-vimrc/plugin/localvimrc.vim
258.004  000.175  000.175: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-auto-save/plugin/AutoSave.vim
258.486  000.059  000.059: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-bracketed-paste/plugin/bracketed-paste.vim
260.335  001.497  001.497: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-devicons/plugin/webdevicons.vim
260.864  000.124  000.124: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-easy-align/plugin/easy_align.vim
262.175  000.941  000.941: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
263.228  000.145  000.145: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter/utility.vim
263.876  000.135  000.135: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter/highlight.vim
264.500  001.861  001.582: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/plugin/gitgutter.vim
265.066  000.102  000.102: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-lastplace/plugin/vim-lastplace.vim
265.579  000.143  000.143: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/plugin/polyglot.vim
266.245  000.118  000.118: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-startify/plugin/startify.vim
266.936  000.324  000.324: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
267.403  000.087  000.087: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-trailing-whitespace/plugin/trailing-whitespace.vim
269.566  000.272  000.272: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/vsnip.vim
270.098  000.102  000.102: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Position.vim
270.478  000.045  000.045: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip.vim
271.073  002.223  001.804: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/snippet.vim
271.806  000.296  000.296: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/TextEdit.vim
272.389  000.123  000.123: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Text.vim
273.111  000.235  000.235: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Buffer.vim
273.700  000.111  000.111: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/Vim/Option.vim
274.419  000.207  000.207: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vital/_vsnip/VS/LSP/Diff.vim
274.791  006.277  003.083: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip/session.vim
275.078  006.902  000.624: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/autoload/vsnip.vim
275.463  007.643  000.741: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
275.909  000.076  000.076: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/plugin/vsnip_integ.vim
276.301  000.038  000.038: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
276.665  023.030: loading packages
278.020  000.106  000.106: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/integration.vim
278.577  000.207  000.207: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/detection.vim
280.354  002.814  002.501: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/after/plugin/vsnip_integ.vim
281.320  000.113  000.113: require('cmp_buffer.timer')
281.325  000.391  000.278: require('cmp_buffer.buffer')
281.328  000.576  000.184: require('cmp_buffer.source')
281.330  000.692  000.116: require('cmp_buffer')
281.363  000.788  000.096: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
281.887  000.258  000.258: require('cmp_cmdline')
281.906  000.336  000.078: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
282.260  000.083  000.083: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
282.810  000.281  000.281: require('cmp_path')
282.829  000.358  000.077: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
283.264  000.173  000.173: require('cmp_vsnip')
283.282  000.249  000.076: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/cmp-vsnip/after/plugin/cmp_vsnip.lua
283.478  002.184: loading after plugins
283.489  000.011: inits 3
289.128  005.640: reading ShaDa
290.212  001.084: opening buffers
292.309  001.118  001.118: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-polyglot/autoload/polyglot/sleuth.vim
292.931  000.273  000.273: sourcing /Users/andrew/.local/share/nvim/site/pack/packer/start/vim-gitgutter/autoload/gitgutter.vim
293.215  001.612: BufEnter autocommands
293.218  000.002: editing files in windows
293.547  000.229  000.229: require('mason-core.terminator')
303.414  000.418  000.418: require('vim.fs')
